id	created_at	updated_at	strength_numerator	manufactured_medication_id	consumable_id
1873	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	1460	1874
1874	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	750	1461	1875
1875	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.05	1456	1876
1876	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	1462	1877
1877	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	1463	1878
1878	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	120	1464	1879
1879	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	1	1465	1880
1880	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	1463	1881
1881	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	250	1464	1882
1882	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	600	1466	1883
1883	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1467	1884
1884	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	750	1468	1885
1885	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	1469	1886
1886	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1470	1887
1887	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1471	1888
1888	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	1472	1889
1889	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	1473	1890
1890	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1469	1891
1891	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	225	1470	1892
1892	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	600	1474	1893
1893	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	250	1475	1894
1894	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1476	1895
1895	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	1473	1896
1896	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1469	1897
1897	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	469.01	1477	1898
1898	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	1478	1899
1899	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1479	1900
1900	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1480	1901
1901	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1481	1902
1902	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.51	1482	1903
1903	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	1483	1904
1904	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1484	1905
1905	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	150	1485	1906
1906	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	11.7	1486	1907
1907	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.5	1487	1908
1908	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	7.5	1488	1909
1909	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NaN	1489	1910
1910	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	1.86	1482	1911
1911	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	250	1483	1912
1912	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	1490	1913
1913	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1491	1914
1914	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	1400	1486	1915
1915	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	1492	1916
1916	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2.05	1482	1917
1917	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2	1493	1918
1918	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2.5	1494	1919
1919	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.5	1495	1920
1920	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1496	1921
1921	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	400	1497	1922
1922	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1498	1923
1923	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1499	1924
1924	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	1	1495	1925
1925	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1500	1926
1926	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1501	1927
1927	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.4	1502	1928
1928	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	1503	1929
1929	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	15	1498	1930
1930	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	1.47	1504	1931
1931	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2	1495	1932
1932	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2	1505	1933
1933	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	1506	1934
1934	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1507	1935
1935	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1508	1936
1936	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	15	1498	1937
1937	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	1.97	1504	1938
1938	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2	1495	1939
1939	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2	1509	1940
1940	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	1510	1941
1941	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1498	1942
1942	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5.91	1504	1943
1943	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	1511	1944
1944	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	15	1512	1945
1945	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	1	1513	1946
1946	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2	1514	1947
1947	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1515	1948
1948	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2.5	1516	1949
1949	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	12.8	1504	1950
1950	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2	1517	1951
1951	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	400	1518	1952
1952	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	1519	1953
1953	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	1520	1954
1954	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	3	1517	1955
1955	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	1521	1956
1956	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2	1522	1957
1957	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	1523	1958
1958	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	400	1524	1959
1959	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	1000	1525	1960
1960	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.03	1526	1961
1961	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	1517	1962
1962	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1527	1963
1963	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2	1528	1964
1964	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	1529	1965
1965	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.15	1526	1966
1966	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1517	1967
1967	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1530	1968
1968	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1528	1969
1969	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	400	1531	1970
1970	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.12	1532	1971
1971	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	1533	1972
1972	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1534	1973
1973	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.7	1535	1974
1974	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	1528	1975
1975	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	15	1536	1976
1976	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	1537	1977
1977	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.9	1532	1978
1978	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	1538	1979
1979	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.025	1539	1980
1980	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	250	1540	1981
1981	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	1.25	1532	1982
1982	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	15	1541	1983
1983	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	30	1542	1984
1984	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2.5	1539	1985
1985	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	400	1543	1986
1986	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	12.5	1544	1987
1987	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	75	1545	1988
1988	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	12.5	1532	1989
1989	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	1546	1990
1990	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	1544	1991
1991	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	60	1547	1992
1992	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1548	1993
1993	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.1	1549	1994
1994	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1550	1995
1995	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	400	1551	1996
1996	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	1.12	1552	1997
1997	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.5	1549	1998
1998	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1553	1999
1999	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1554	2000
2000	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2.5	1555	2001
2001	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	1556	2002
2002	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1557	2003
2003	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2.24	1552	2004
2004	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1558	2005
2005	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	12.5	1553	2006
2006	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1559	2007
2007	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.5	1560	2008
2008	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2.5	1561	2009
2009	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1552	2010
2010	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	1	1562	2011
2011	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1563	2012
2012	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	15	1564	2013
2013	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1565	2014
2014	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	40	1566	2015
2015	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	40	1567	2016
2016	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	102	1552	2017
2017	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1562	2018
2018	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	1568	2019
2019	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2	1569	2020
2020	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	367	1552	2021
2021	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1570	2022
2022	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	30	1571	2023
2023	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	1	1572	2024
2024	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	35	1573	2025
2025	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	40	1574	2026
2026	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	1575	2027
2027	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1576	2028
2028	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	367	1552	2029
2029	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	400	1577	2030
2030	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2	1578	2031
2031	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1572	2032
2032	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	450	1573	2033
2033	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1579	2034
2034	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1580	2035
2035	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	400	1581	2036
2036	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2	1582	2037
2037	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1583	2038
2038	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	1584	2039
2039	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	250	1585	2040
2040	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1586	2041
2041	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	30	1587	2042
2042	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2	1588	2043
2043	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	400	1589	2044
2044	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	1590	2045
2045	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1587	2046
2046	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1591	2047
2047	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	1592	2048
2048	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1593	2049
2049	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	40	1594	2050
2050	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1595	2051
2051	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	400	1596	2052
2052	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.1	1597	2053
2053	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1598	2054
2054	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1599	2055
2055	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	1600	2056
2056	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	4	1601	2057
2057	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	1602	2058
2058	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	4	1603	2059
2059	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1604	2060
2060	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	400	1605	2061
2061	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	40	1606	2062
2062	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	125	1607	2063
2063	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	1608	2064
2064	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1609	2065
2065	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1610	2066
2066	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	250	1611	2067
2067	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	8	1612	2068
2068	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2	1613	2069
2069	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	250	1614	2070
2070	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	1615	2071
2071	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1616	2072
2072	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1617	2073
2073	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	75	1618	2074
2074	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	1	1619	2075
2075	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1620	2076
2076	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1621	2077
2077	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1622	2078
2078	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	1623	2079
2079	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.25	1624	2080
2080	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	125	1625	2081
2081	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	30	1626	2082
2082	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1627	2083
2083	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	1	1628	2084
2084	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1629	2085
2085	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	40	1630	2086
2086	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	45	1631	2087
2087	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	1632	2088
2088	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	1633	2089
2089	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	250	1634	2090
2090	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	1635	2091
2091	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.1	1636	2092
2092	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.5	1637	2093
2093	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1638	2094
2094	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	75	1639	2095
2095	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	40	1640	2096
2096	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	15	1641	2097
2097	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2.5	1642	2098
2098	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	40	1643	2099
2099	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	125	1644	2100
2100	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	1645	2101
2101	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	1646	2102
2102	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1647	2103
2103	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	40	1648	2104
2104	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	1649	2105
2105	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	250	1650	2106
2106	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	4	1651	2107
2107	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	1652	2108
2108	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1653	2109
2109	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	30	1654	2110
2110	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	40	1655	2111
2111	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	1656	2112
2112	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	15	1657	2113
2113	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	3.33	1658	2114
2114	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	1659	2115
2115	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1660	2116
2116	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	30	1661	2117
2117	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	4.5	1662	2118
2118	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1658	2119
2119	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500000	1663	2120
2120	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	30	1664	2121
2121	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1665	2122
2122	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1666	2123
2123	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	15	1667	2124
2124	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1668	2125
2125	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	75	1669	2126
2126	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NaN	1670	2127
2127	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.625	1671	2128
2128	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1672	2129
2129	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.5	1673	2130
2130	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	3e+06	1674	2131
2131	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1675	2132
2132	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1676	2133
2133	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1677	2134
2134	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	1678	2135
2135	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2.5	1671	2136
2136	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	40	1679	2137
2137	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1677	2138
2138	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.5	1680	2139
2139	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	1681	2140
2140	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	1682	2141
2141	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	250	1683	2142
2142	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1677	2143
2143	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	1684	2144
2144	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1685	2145
2145	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	1686	2146
2146	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1687	2147
2147	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	1688	2148
2148	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	250	1686	2149
2149	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1687	2150
2150	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	1688	2151
2151	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	40	1689	2152
2152	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.1	1690	2153
2153	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	1691	2154
2154	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	1692	2155
2155	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	1686	2156
2156	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	1693	2157
2157	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	1694	2158
2158	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	1695	2159
2159	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	45	1687	2160
2160	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	45	1688	2161
2161	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	1	1690	2162
2162	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	40	1696	2163
2163	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	160	1692	2164
2164	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	1697	2165
2165	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	450	1687	2166
2166	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	450	1688	2167
