id	value	units
96ad68a8-15d1-48c4-a6b1-df1bb23c5133	500	MG
f311198e-12f7-4cea-bdc0-a73505fecfe9	10	MG
525d059a-01a5-4320-b3e5-3d43482c43e9	30	MG
a51f7375-4cad-486a-b6db-d784fc0cb5e6	60	MG
40454760-e62b-43f2-81fc-c6d3cd487a4a	100	MG
410ac9df-f13b-4b1b-809b-0e1485c6d928	400	MG
d6919a2b-98f5-46d8-a4a8-051f90975688	200	MG
80f14e70-7e48-4b77-a080-723d4cf54a8f	40	MG
6a01e50c-5e0f-4ae2-aaa4-42f483e17eb2	200	MG
7f2bb825-117f-492d-b059-ea5ad71590ae	250	MG
5e6f3a04-fe19-440d-abd1-b77da13ae275	500	MG
243e8167-7481-41c5-a358-f39c7ce334d2	200	MG
410c59eb-0488-467f-b287-14cbd3b0c758	40	MG
1f1c34b1-cbc3-4e9a-b837-55dd1b4a2e7c	10.0	MG
d01de78c-43b4-4af4-a049-ecbab7685467	10	MG
54c020fa-6b58-4764-ba87-d04bb0d35019	10	MG
9f69e2e8-0b34-4d40-b442-2eec99939a77	30	MG
43c897c4-e140-4392-918e-697a96872cce	10	MG
b0492b26-d282-4560-ae7a-6b997187bf9e	1.0	G
b5772004-b67b-46a8-83a1-8904779f3937	550	MG
83a42700-3873-4c36-81e9-45f3cbbb306e	250	MG
1b1ed7db-09de-4bec-9e5e-dbf575f2614d	250.0	MG
f54ab293-abdf-4ce0-87ea-8e57d121e502	200.0	MG
5311ebd6-1560-43b0-9abc-190b1e46eea9	1.0	MG
4a83c903-c079-46e8-b42b-e4bb5310857f	125.0	MG
f6e51f44-9ca8-45af-a4c8-f79ff2fa165a	2.0	MG
746c881f-34c2-4da3-b570-f1d79feefe2e	2.5	MG
041dd411-e82c-466b-bd7a-c3afe1ed062d	2.0	MG
26b56468-c15d-4643-827b-c1cb88de8153	4.0	MG
f649fbba-365f-4861-930d-00670a3a4184	8.0	MG
f35ed30a-8954-48ba-8b24-6a5e957fa10d	25.0	MG
4dde4ba7-d2fd-4265-b9c3-da5f145ed544	50.0	MG
6cb2ad5b-75bd-4817-828a-14060b666777	100.0	MG
d7af36ec-4910-4ee2-af46-582fadc6d300	200.0	MG
5c8aa4d0-5b4c-4c97-9b01-dc42aec0c1da	0.05	MG
cf4e1bce-1a95-48c5-89c9-8d5c8e3c4173	1.0	MG
0303ef40-f084-47b0-b9ed-4e25e219399a	2.0	MG
0415e394-5813-4ef5-973d-bfb1c6613474	3.0	MG
fde05f81-82fd-4a47-8d32-e8856b2ea4be	4.0	MG
28a60108-234a-46c8-8d63-f8bff0836a7c	6.0	MG
ca4a53e5-d234-4608-b513-e15f9cfa4a7e	8.0	MG
ddc0e734-d9a9-40cc-8f73-3c43a4ef0a35	12.5	MG
cfad0734-addf-4f67-8aeb-d76db1f5c835	50.0	MG
783ca9bd-e10a-449c-a398-eca79ce1b3fd	25.0	MG
0bee86c1-290f-4a11-805f-e11ef6a8caac	100.0	MG
23442d5e-8380-4c46-ab53-a8dedc221fbf	250.0	MG
7e279636-1965-4df8-bd26-0caa1c7ab925	500.0	MG
06df9c43-f429-407a-ad18-16441d485e3b	750.0	MG
4a006444-8fae-437f-a7eb-bdf22cd3c79c	0.5	MG
a5584dce-ae00-4be7-af47-6d58305e2a47	0.25	MG
6ff35833-6bed-4db2-ac88-815da0fa940a	0.125	MG
f5b3a4d6-4513-48a6-b8bf-b9bb6a3473ea	1.0	MG
b14456b4-2fdb-46cc-9bc7-ad111ef9db01	1.5	MG
d3894e63-4b34-4d86-b319-9644c4bcfaf8	4.0	MG
999500c9-ac1b-483f-a662-6b1726928a23	5.0	MG
a29b6931-fbee-4192-8a8c-116a4f806790	10.0	MG
f438577d-c0ec-4c6d-84b7-16dd11fd14cd	5.0	MG
40b4373b-3e08-4080-84df-d3de45c64434	10.0	MG
0d539ee3-17a6-4436-99de-09eb97599ea2	15.0	MG
76b8325e-bd33-4b60-af25-aff84205f7df	5.0	MG
5d84e347-7e47-4528-b18d-f947273cb2a1	10.0	MG
870573b3-9b81-4276-b646-f1a158f86de7	15.0	MG
8e8fc07e-3c20-47b6-ad24-35f222b7d18f	20.0	MG
afefb3dd-fab2-4a5c-b0d1-13c1672bbf51	20.0	MG
f3016fa5-4cd8-4f07-b1ce-b7c54de4ecfd	80.0	MG
7cad1f0b-d863-43bb-9f58-f4a73e206a63	80.0	MG
b6a78da5-ac63-4792-bf23-9bc3f0078abd	2.5	MG
cc66f2bc-7e85-485f-b2d0-e2dca7211062	250.0	MG
ec0bc6d8-9dc8-47f2-a0cb-9a1b54d5058c	5.0	MG
260b2b59-8639-4293-86ea-4d564785cf21	10.0	MG
53876f70-c490-48c1-9333-6e40e0cfa49d	35.0	MG
4c4bad4e-061e-4618-8c59-e31f253f9c9e	0.5	MG
86f47c49-879d-440c-89dd-33b2bd33dd99	2.0	MG
d0bb6ab4-12fc-499e-b706-a901fe0c426b	75.0	MG
fb8d7f50-c46b-423e-9e26-bf9c39b06f21	2.0	MG
19cf7198-c688-4d0a-90f0-4fbcee4cfd4a	600.0	MG
d09bb06e-d4aa-4d35-b3b2-c53728397ea4	250.0	MG
9b784ffd-0fa0-4273-9af0-90475936982a	500.0	MG
faa1120d-2966-4624-820e-0ec9e4b6fbb3	750.0	MG
2a9e02a7-8171-483d-9b28-bea1f4fd990c	1000.0	MG
66945500-9071-4bd2-a60f-5d6ac81c27fc	1.0	MG
3737bd27-0c53-43f4-b993-5a663e922054	3.0	MG
690f5750-1574-4cc4-954e-a974991f08c3	5.0	MG
4d7ca6b3-ec44-4f27-ac84-40f157358eaf	10.0	MG
dd0a2103-7d29-461e-a001-3b4eab8c6f0e	12.5	MG
65bc9785-aac6-4f06-b31a-9a270f19ccda	25.0	MG
41371dae-912e-468a-89aa-14a1631f5a2d	50.0	MG
188d014c-13e7-4770-90bf-1950538cf748	100.0	MG
d6a7446a-1032-4159-a34a-935ff1cb6637	1.0	MG
95067367-5af3-4a87-b040-4c0530cbf920	5.0	MG
2fe28ca6-29a6-4c7f-8b50-71d607f8ffe2	10.0	MG
3e0536af-f43e-4fac-af37-c7af5ea5347d	0.4	MG
be8a87fe-a30e-424f-9f75-07f11ebb1883	1.0	MG
da7e1a51-d5d9-4b6f-9946-44b413fd923f	5.0	MG
3bb63f4d-5034-41e1-a834-753b0ec366c0	5.0	MG
182cce01-bc93-4116-9a67-4281d5c2b6e8	5.0	MG
480d626b-e917-46d7-a0a2-0501db3b9f61	10.0	MG
fcf44069-d438-4d16-b106-bc09eec45302	0.5	MG
bba0b3e9-ce55-4973-8f34-fe36a4f2315f	0.5	MG
bc47542e-c877-41ab-a6a4-7271a42f81fb	1.0	MG
8bbbdc1f-f01e-413c-9815-3b453cff5a00	5.0	MG
bbdfa9e9-05e9-466c-a824-49e2e3305981	25.0	MG
7fa1e5dd-3442-4ceb-b713-45b38e6aee17	100.0	MG
adb89b7c-695a-4035-866b-28ecead96141	25.0	MG
66835009-bc6d-424b-8015-1abcc680ff6a	50.0	MG
b65aa738-5ee5-4072-9112-15cb421417ae	40.0	MG
691799f9-9478-40a0-9fec-bc35460f3dad	50.0	MG
8d611e9b-754d-4b6a-bd0b-55377f5bd695	100.0	MG
bcbcc78a-1df9-48ea-82b5-bb79b46b0735	10.0	MG
63e42df9-c420-4113-a08a-e7bfdb59d3a7	20.0	MG
271c4e0f-6112-4098-844b-62a753c2291f	40.0	MG
9e1db733-6f86-469a-8891-b9ac90199db5	7.5	MG
a09243c8-c8f9-47d8-896a-0610ebb8e007	15.0	MG
6087e20e-379a-4f67-ab47-57de948f3b3b	40.0	MG
34a450cd-b1f9-43fb-9f9b-04f331c2d2d1	20.0	MG
c3440463-679f-4e97-a4aa-9d5de94d0191	250.0	MG
1209cbbe-7e2b-4eb6-91d1-5b5f58761d8b	20.0	MG
8e9a5306-2c6e-4e28-bdb0-7f6eb8800aa3	40.0	MG
4cea15a4-0759-43ee-a4f0-694e7f95e8e6	70.0	MG
ac66326c-5680-48e2-85fd-058dacce64bc	600.0	MG
15b3d93c-7f06-40d2-9979-dc2741b6cdb4	10.0	MG
6c67ef9d-a5c0-4bc3-8437-8b17ec531ef5	150.0	MG
54bd630e-66d4-48ef-a52b-e3873edd1cbd	120.0	MG
a54e8984-49ec-4e6d-a8e4-9521a714b863	500.0	MG
4046cbdd-3100-4b22-ac3f-2f68125ec5ac	120.0	MG
91a7a4ee-4d6b-4a28-ab2d-c741b788e568	500.0	MG
4df11e80-7c2d-4107-ac78-6527fa0409f5	30.0	MG
2d17b643-81aa-467a-a427-d2779f27d0c2	30.0	MG
5b4cc19d-3923-4dce-a452-be86101dad6f	40.0	MG
2b931f43-4a8a-4fb3-8be1-92994fe289a3	80.0	MG
c2abed7e-73dd-444e-937b-fd0bcc59a522	100	MG
9f76339c-2fb6-42b0-9803-d11efa8f9720	100	MG
3c49ff65-7795-42e9-8d6f-97fa6f6df9a0	25	MG
a5b269cc-05bd-4fa6-a00d-6b9d24f5dd81	50	MG
87a3323a-ba2c-4607-8d86-27e6a1f9cde4	20	MG
dc80f00f-ef4d-4615-bb8b-83d736042d96	50	MG
30c68708-cccc-4fd2-9aa9-213bc7208211	12.5	MG
e35eefce-0071-4881-ab34-5f3a373cddd2	10.0	MG
d0fac3b7-c858-4984-a2a3-a3719944ac24	3.6	MG
14768630-89f5-4b28-bc32-e7a146743b66	5.0	MG
632e3dd2-1526-4b5e-89b6-d9532ff5182d	10.0	MG
0f36f94f-d8f2-4dd4-958b-25494d4c7b0d	20.0	MG
a0e9daa4-d1fa-469b-8858-541b4ee53901	25	MG
701cc6c3-780e-48e4-8939-f0cb75b60f5b	12.5	MG
d99b4f6b-2d68-4932-ba2f-632bdf5c6e2d	20	MG
0c579295-08a1-45a1-97fb-61041d1603f2	50	MG
82521550-c213-44ed-98e3-790b4e78a8d3	1	MG
4246d5dc-3906-4d28-8009-f4706dd82865	10.8	MG
7df0121c-1148-4115-93cc-4efaecd6abc1	0.5	MG
3013e9e8-f09e-4473-a561-ca1b34e21acf	0.25	MG
3cec23b7-03bd-46ef-82c9-e6d5a101eeb6	25.0	MG
5db83859-a23b-4420-9bbf-9c2f0bfe32fc	100.0	MG
e586e145-3944-4233-b63d-3d7e3bc2beaa	200.0	MG
7022d1e1-f0f0-416b-82a3-326bdc8bfc49	2.5	MG
4a4449bd-a7c1-46b8-bf07-b8363e68f05f	8.0	MG
92de4da1-5163-4713-a79d-bfeef66b7678	16	MG
5ae2336f-c859-46a2-90fe-a38e72f973b5	150.0	MG
5e4b8f8a-d6a3-4878-b8d0-ccd3e9eb6b7a	20.0	MG
fd602643-2906-4f83-a0c2-965d756c714b	40.0	MG
7b049c14-f664-4309-a9e2-da4da49a4d12	16.0	MG
adf4036a-08f3-40e7-88a0-7ceab5040b0e	12.5	MG
65e2c0c5-9753-492f-ba74-ffc96d023124	300.0	MG
45b54308-babe-44d5-8938-e9c40baf732a	50.0	MG
aac189c0-d7b4-4695-9a8e-c32bde21c0db	40.0	MG
9db60881-881a-4f72-ad17-4abefee3bada	10.0	MG
73fd749d-52d2-46a2-9207-b509b27df424	20.0	MG
9f68d709-3986-4052-b8d9-790694ee2b44	40.0	MG
e280709d-e4d4-4e4b-8af7-12c3d7da4d6d	10.0	MG
5bbcd46e-f7c1-45c6-9f22-a5d8fe0cab0d	20.0	MG
506b2cbf-289b-4773-a843-d5c77a91768b	40.0	MG
3ed34e63-2ea7-4786-aec4-547058965825	80.0	UG
ac608ebe-36c9-4d24-9645-6189fcf6cb96	4.5	UG
cb8dd852-01d6-425d-9287-9230da9d5d41	160.0	UG
9bd6ace4-4ca9-4143-bb49-de2a5eacf5dc	4.5	UG
66c32fee-2d16-49ce-b0ed-0e538e140c4c	32.0	MG
177d255f-7213-483b-bafc-23de04b8e521	5.0	MG
9ffdd681-6533-4000-8a6f-64e07e71bf96	50.0	MG
48102515-a0c6-4e87-aa67-d72afedbb026	200.0	MG
53235f53-7851-45a0-9449-9053bb4d96f3	300.0	MG
04f1659c-0f25-4f38-81e2-9a1d1a703b6c	400.0	MG
f3996fd8-4b1d-4d1f-9110-317219cdeb54	32.0	MG
41b94535-a45d-49e2-88d7-be9e7db6bf12	12.5	MG
f182b264-55b6-49b7-9cf0-ea7535caa42a	32.0	MG
5df7f86a-2821-477a-ac4f-28d89bc60b20	25.0	MG
1ef53fb3-4e4d-4be1-a9b8-17ff908faba3	25.0	MG
85d5d581-4bb3-45e2-ac5b-2b025e9f90d1	100.0	MG
6bc87af8-75aa-4f1e-a3b7-3c9de3637b31	200.0	MG
5547bfbb-a29f-4c98-a8c8-48e38bde3853	300.0	MG
8e1227b2-7dda-42d8-959a-9aca5fc30a68	500.0	UG
a9be1edd-3157-4286-9790-bc4ec70fbd25	2.5	MG
373f397f-bc42-4229-b08f-9e840786002e	5.0	MG
84504b93-3932-4519-bdc8-a7a7509a3c0b	40.0	MG
7b0fdb38-98ca-4488-a234-028c2aed5014	150.0	MG
42d7238b-b469-4083-8d8b-684a844be494	50.0	MG
b304fb23-4366-48b0-abee-c619fb89af59	200.0	MG
0039c053-84a4-4341-a31b-619549866d43	300.0	MG
a5000ae9-70c6-47af-8fc6-70693a7e4a83	400.0	MG
615559d2-1830-4a24-b8ac-502f803f9424	5.0	MG
ed6e7421-422b-45ee-a965-b4c4a82cc0f9	5.0	MG
351bd25f-25ea-45fa-addf-de18d66b533f	10.0	MG
81c1c16e-35fb-4701-a8f3-27ef9d0b851c	250.0	MG
fc1076ee-345a-443f-9fe7-bd56de2605b2	100.0	MG
27312368-a219-46c9-bd8a-9255c0bf0d62	5.0	MG
fe7e1562-565c-47d2-823c-2ffc5e8096f8	10.0	MG
b63b4cdf-ef58-4e13-8136-e1a775d4cfbe	5.0	MG
01f1050c-5cbd-4fc0-9178-5707d339d83c	10.0	MG
b1e90559-70cc-4deb-b3ba-6166a41ca83a	5.0	MG
6476e50b-dd7e-4bf9-944d-cba675787120	10.0	MG
13bf6c07-b558-4ce5-950f-c378d5e7e1c4	250.0	MG
0e173cd4-95b3-4517-8fd9-7b18b38179f7	1.0	MG
6e22794b-2be7-4489-b784-24e7362e3234	20.0	MG
36a14235-f08a-4466-affa-a74cf494d79a	500.0	MG
ce5f2636-fcbc-4513-bdd0-3481b48120c3	90.0	MG
8a7bc964-bf6e-4e6e-aece-761b5969156a	100.0	MG
95af1d81-39d1-4102-96ae-582b649edf1f	20.0	MG
4907a6bb-eabb-45f4-be50-556bed61769d	500.0	MG
688de6ba-a9bc-4e19-9ea7-7ceaac29ca9a	20.0	MG
2ef367ab-401f-4946-8a9f-23694d4609b4	20.0	MG
f117fbde-5b36-414c-b162-2c94ed1449d5	30.0	MG
84e1267b-2f0d-45c1-92b4-f513e6a9d6ec	5.0	MG
93d8c7ca-0ade-4488-83f2-cb930588aa19	10.0	MG
ef749e2e-6263-4e3a-8992-c7bafb4b39c1	5.0	MG
79348d56-65d9-455e-ac01-a5e117aff5eb	10.0	MG
2c9a6135-2b66-4b9d-95c7-db36ec558e6f	100.0	MG
8af5bcc3-f3d2-4098-8b7d-6301526d1461	25.0	MG
beda6988-c52f-4229-915d-4996d2bbdaa6	200.0	MG
f92d517b-fb6b-4a33-b243-ea00a56fa87d	50.0	MG
3b929221-5c36-4cb8-a9ac-707550709b77	150.0	MG
a08a66bd-f076-4366-bb7c-5cfb25bfc42d	200.0	MG
91c5bafe-f8a2-4002-9336-6c55a3d14fce	300.0	MG
075c13d4-f435-4fc3-9d49-8636e0bca4f9	5.0	MG
866b99a0-a4b2-424c-bc8f-ecbeb2cddcea	10.0	MG
496329a0-4123-40e8-8c50-871c14311464	15.0	MG
97034744-7413-4e16-b4e1-75bbef35fcbe	30.0	MG
8c5ad5d3-d446-4635-84be-0cabf725f477	20.0	MG
096020cd-754c-4b81-8ac1-d3655cdad3cb	5.0	MG
ed368a53-f60f-410e-b6aa-78afe37c79a8	5.0	MG
0bfe23f7-22a3-47a3-9f13-f3dc35691fbb	5.0	MG
725c4346-445a-4660-8e20-90f0ba2110ad	10.0	MG
fb3d7c25-9dee-4b9d-ae2d-9ae56a2a6533	250.0	MG
70483211-d1e1-4acf-b0fc-ce5e064c4caa	500.0	MG
f5f897fb-cdb7-4502-a0a1-e7c4fbd88d31	0.5	MG
f20d4c99-8050-4848-a1f4-47a317e45d54	0.5	MG
72ed4742-3261-409c-b755-77652734e7c3	1.0	MG
e35c261a-f71f-48ab-aea7-3eb76ed12b60	2.0	MG
363813fb-1ce9-494d-83f0-0db947e7af29	3.0	MG
4e87a756-00bb-4d44-907c-3fa9f7d0ef09	4.0	MG
67ef631a-cc9d-4730-843f-5b5bc4e27f95	100.0	MG
0d76f167-3e2d-442b-b25a-0e9163e7486a	25.0	MG
3b8c96f6-984a-4a01-888b-6ae40ed7810d	200.0	MG
afa8448f-c0b2-43f9-9a57-47a9a95607c3	50.0	MG
1e549622-4923-4e1e-a05b-a2d16305b845	10.0	MG
47c3310e-c246-4b0e-8eae-cf73d69cb51f	40.0	MG
2e05e394-c4f2-4a66-8b81-94d913520971	50.0	MG
6b233a05-94e4-48ac-a9b6-6376aad3e174	100.0	MG
360efb9c-2e2d-454e-ad58-273b42da595f	150.0	MG
dbcc1a5b-5a2b-4ad0-a3a1-ce6abdd75b86	200.0	MG
36029b0d-2366-4de1-b01b-25b6c6a34489	5.0	MG
c1a8d2ae-917a-4c25-a5bd-6335201a7f64	10.0	MG
f536dbd0-b6e0-4420-a804-c848d2fd3d7f	20.0	MG
589874ca-b6b7-4055-9b17-0da0e6a274d4	5.0	MG
ddcb2fdd-9faa-40d9-ada4-93e0d17c0d44	10.0	MG
e04df8fc-12a8-4ed6-9617-e61b361329ea	20.0	MG
036baae4-bb82-48f6-b97e-4081d766c913	5.0	MG
60d3f7e0-b05f-4466-9cc1-48d3f328f5f7	10.0	MG
3234e6fb-c7a7-42e2-ab85-1af38860f8b0	20.0	MG
43376198-561b-4aea-a1f4-166b8f7a109e	40.0	MG
62b92bd6-f98f-4303-9a81-6c67b3074475	80.0	MG
a86e1ea7-df37-4e5e-b4ad-d4b02de08ce1	2.0	G
b636690c-4f82-4731-ae76-0f8997c717ea	0.25	G
c51fb052-00d3-4af9-9a33-7823a23b264e	3.0	G
83e2dd8d-7146-426a-b3c9-beb0933d3d43	0.375	G
502df40f-b3eb-42ca-9de4-f263f07e7781	4.0	G
ac7c3ea1-db5f-4fc6-8a3a-c7521a1bee75	0.5	G
10fdd4e9-8828-486f-990e-eb49feb1b2a6	2.0	G
f876f912-6aec-4446-94ca-a40d803a7aa0	0.25	G
96167cd1-3df2-4f0e-9a02-83ccbc164036	3.0	G
d2e64ae3-78fc-4ef4-89ec-cdcbecc91bbb	0.375	G
38246a43-2124-4edf-a9f8-261488f0114b	4.0	G
b03c21fb-10f6-4a49-992a-e6e7c96aa7bb	0.5	G
bccc03d0-2897-4d4d-a3c8-425acf8fd98c	25.0	MG
f2a8e0c6-cb10-43ad-8b53-8cc293c4e4d8	100.0	MG
4f3c42de-1432-43b1-824a-ad6276ca4869	200.0	MG
b7baba64-d920-4352-b6cf-8dc4af8becd4	300.0	MG
55919185-0377-4416-838f-e833ae77aa04	25.0	MG
1afc032e-fc94-4db3-86eb-35010e422d70	100.0	MG
3ec4050f-b906-4a73-b564-d30d00598158	300.0	MG
8f98a4db-4be1-40e5-a39a-c0c5875a88c3	200.0	MG
87649e41-c751-45a4-ba4c-614c38784eda	250.0	MG
6828b9ea-f4f1-436c-a1db-44970dac40ab	500.0	MG
9c52e5ab-3eeb-4ccc-93db-10dd4accdb96	250.0	MG
a229a941-526f-49a4-853a-498b632539c6	500.0	MG
1fb8fab7-4fa1-4eae-b042-b11d89098dcb	5.0	MG
89ee402f-1849-42f6-baad-41554c0937f3	25.0	MG
3f687ac9-aed3-43da-ad79-d5ec2286e383	50.0	MG
850bdfa1-ff8d-4e80-8e9a-fa6daccadf37	100.0	MG
70f54a9e-bad2-44d1-8a21-a898d0f5c78a	200.0	MG
c303aeed-9d07-4ebf-bf1a-0d07294ae8e8	5.0	MG
a94380f3-7767-4512-a858-ec304cfc8e00	25.0	MG
9e35302a-d9e3-4e95-b518-18cf01de2a25	50.0	MG
c6492ca8-5a18-4451-9dad-c23280490e63	100.0	MG
21b1a43e-66a1-4623-af10-f278e629a86e	200.0	MG
0c3f4724-3163-40a5-ab6a-73db18dbfd6c	5.0	MG
7c4cdc9d-6e4b-4f18-ac95-24603ecf0602	25.0	MG
d3ff2c33-26bf-46e4-aff7-06de08f9c901	50.0	MG
50412c82-d0fc-4af0-a2bc-4e5da399b749	100.0	MG
add79f75-8f0f-459c-94c1-9ffb758f122d	200.0	MG
7cd30747-d069-4550-b8d4-0b31bed3c70a	75.0	MG
d5da7c4a-fc84-4835-b770-48a157569135	150.0	MG
d690c495-1bc5-4ebc-8bdc-01e0bad443c2	300.0	MG
044e735c-ff03-4f4d-85c8-4883d1626c38	5.0	MG
b4c67331-1566-479f-b83b-a83d63261eab	10.0	MG
a1be47d6-025e-42b1-a983-958f39d34bf9	5.0	MG
2de0c8a0-ee85-42a8-8d21-3026ff3982b5	10.0	MG
87ab4493-1805-4c63-80a9-2730d6559ea6	5.0	MG
fb4c5ad9-edbb-4ac8-9173-32a557952ce8	10.0	MG
88b98cb5-5a19-4260-b8fd-03e7617a5adb	10.0	MG
c820eb26-f49e-4382-bef5-bc628da51c7d	40.0	MG
07be5ab5-b02c-4646-b2e1-bb07a8ba3e80	250.0	MG
6bfd83fa-8a79-4dba-b9b1-32da47694a5f	500.0	MG
e9700ad9-9e9f-4228-9de4-9bfd8ef9dad4	750.0	MG
69930ee7-e758-4c8a-b7a3-3e21b5ab58bc	8.0	MG
9cda672a-8e69-4e4f-95cb-e83ad48c47e3	16.0	MG
280fec0a-7502-4aed-9f62-6996407c1ba4	24.0	MG
3db55fd1-cff3-40d2-8880-22ad12956174	8.0	MG
1f7381bb-b8d6-4e87-bb5e-e7574687195a	16.0	MG
dddd1ab3-0f50-46fd-afba-558d0a9ab7ca	24.0	MG
37b0b9b1-eb1f-4e87-882e-203669c0ee63	600.0	MG
83b16cc4-5bd8-429d-b634-135fc9555bc2	50.0	MG
25196ab0-94e0-45ef-a75d-7991ad917fb1	300.0	MG
7be2a79b-a2cd-4899-b4b7-b8da590f7bca	400.0	MG
916f2cd0-45c8-4f88-8635-d2fbb57dd5a9	600.0	MG
228870fc-f234-4a0a-b184-d550ec474576	800.0	MG
d253ad1c-dfff-4273-b3f2-355fb49c6041	400.0	MG
032d6177-6596-4a4e-9a70-ca1abee50b5c	600.0	MG
602d9ada-11c2-4ae0-9aa3-5b9aff9e77a4	800.0	MG
79af764e-ef7e-4219-a787-2ca7fda7120e	10.0	MG
a7bf23fc-1eae-45e1-b211-4dc302c8a582	200.0	MG
ae3e03db-74ba-4b61-8d63-9b0cbc271fae	1.0	G
3858b580-9a13-4870-897c-d218ed3fc8f5	500.0	MG
2d261c98-f2f9-4b21-8da5-b3b93163efa0	850.0	MG
5f257130-4418-46d8-b705-a7741d2ac294	1000.0	MG
be758bcf-3c41-4dd8-a8f9-2ce321db27f6	600.0	MG
7899d0d5-08eb-4031-9b72-8921fee56fab	300.0	MG
c983a6ef-19f0-48f6-adaf-37f607ba92b6	600.0	MG
72f69610-40fb-4d64-92a8-bddae3fd9892	300.0	MG
7e633c10-c6ba-4814-91df-1e1e13797576	50.0	MG
3e633ec5-7ac2-4a8c-a2e9-1eb06e22cf86	50.0	MG
b7d4aca8-d322-4d5e-ac79-9ff49aef19f3	50.0	MG
245bbaed-fcfd-4864-a9a8-746e76d1d206	50.0	MG
c100faf8-6ed3-42a3-88ca-dfa3c7f5427c	50.0	MG
9710effc-c7c1-4ce0-ab63-e7cfb08d54af	1.0	G
fd32637d-ee45-461a-859d-43f093c86940	1.0	G
2e217b85-f82d-4681-8cdf-15ee34da5c55	5.0	MG
1ae4069e-26b1-4d11-b9c8-fa278d4c3d96	10.0	MG
8d3a74be-2dc8-4d51-a19e-56cb89d57ede	25.0	MG
0b852d7b-5a36-4272-b720-b267b6d44533	50.0	MG
3e499e7f-fc7c-4c4f-af0c-3cd4a5ff2b63	100.0	MG
810445e6-7b5e-4e7e-bebb-d3aa53c1af67	250.0	MG
5fdca01f-a176-4c77-8414-6ea041d19097	500.0	MG
953bb377-9950-4b7f-8903-f1c14b4ea08e	1.0	G
87969666-f4b3-44af-918f-15bce857ec5f	1.0	MG
943f3175-948a-480f-bc16-99006a318152	2.0	MG
88df5019-3368-4dda-b710-ac170c89d648	4.0	MG
b44fc313-ca0a-49bb-83da-28fce60bd199	8.0	MG
8da99494-56ca-4a27-b279-9e4dfc2b504d	1.0	MG
dab04a40-2e72-4345-9c0f-4edb4a24f479	2.0	MG
a3e5e397-3471-4872-a3bf-1c12cda2fcfb	4.0	MG
07047393-2c8b-462b-b355-522cc48d32a7	8.0	MG
7877da7b-8455-4851-bb60-f76d425a9ca2	1.0	MG
ca17859f-7314-4981-a5b5-052bfff3d535	4.0	MG
ef579b0d-42ef-47ed-8b3a-ff152f5b8f45	150.0	MG
e6c26670-a5a3-4269-b15d-18f3f6c26dca	200.0	MG
9b2060e6-92b6-43e2-92ee-f60ccd976f95	300.0	MG
687c4c40-3bf1-4c83-9789-75f5e68f492f	0.4	MG
13b3ff77-7b56-4e4d-a3b9-1a5b47e99645	0.4	MG
897e62c8-6c37-4543-83b9-b321fdff5003	50.0	MG
b8eb9ad2-4284-4dde-ae7c-3bf0ca6834a7	100.0	MG
dff122e7-1c72-43d1-be7b-d7925fbfc7d2	50.0	MG
da3ee184-a69d-4cb0-957f-e545ae72f6bf	100.0	MG
8e244410-8852-49fe-a28f-00a5114440d5	50.0	MG
aaf47d13-912d-4ee7-8180-871d06d105c3	100.0	MG
96be95b0-9a5d-4ef4-bee6-2e8fb4e1db2b	250.0	MG
d2832cee-7e08-4322-a327-72eb62b12db3	500.0	MG
3598a7db-f36c-4a0c-aeab-325c159f7e45	250.0	MG
47d542a4-37fa-41cc-85ef-18634993376e	500.0	MG
ad501e09-2fe1-48db-8429-cf0bae3bfb30	125.0	MG
658b71b0-c708-4eb1-a531-3b70ab19905f	500.0	MG
cd86d0fd-517e-40ed-b739-3302a8d17070	250.0	MG
686897c1-f0a3-457c-ae72-fd6a354ca0ae	125.0	MG
80a5f85c-8afa-4d33-97ec-9e26a91b5f0c	500.0	MG
5a5c3d81-a81d-495e-b91f-bd4c37657772	125.0	MG
418f3f6e-5c20-44a9-9a16-a8d0368549ce	875.0	MG
590b4798-97f7-4803-9856-2e8a7901613a	125.0	MG
0d398ab9-4fdc-441c-8cb9-c1b7c0088a87	12.5	MG
b569118a-2d5e-4b9b-bef5-4bcef6ba72dd	10.0	MG
1e54dfc3-91cd-4673-a3fc-846f407546ab	12.5	MG
8d523457-530c-4235-8ce2-150e750f5aa8	20.0	MG
b718c205-92ec-42c9-94a5-c3ee7be344cd	1.0	MG
a521dba0-15d3-4667-9463-18cecab23978	2.0	MG
82fa4ea9-0b77-412e-bf97-c84143e0da90	3.0	MG
c8780cfb-832e-46f5-8baf-f90cc21d4e7a	4.0	MG
550f83c3-a95e-4b56-b12a-595874115e0a	1.0	MG
26dd5c80-7de2-4753-a664-eba886cb993c	1.0	MG
b7b912b6-5bfa-401a-9f08-871cb3847cfa	50.0	MG
9ffad767-6581-4583-af1d-67f7e42d3b91	100.0	MG
5f30880a-db30-4818-8b6a-db3c2174579d	500.0	MG
73e37081-1e45-4fb0-a8d8-2ca2f06a1bca	1000.0	MG
0a10dd20-965f-4c28-bd30-0a00275d36cd	2000.0	MG
3c6ae0c6-1fcb-4ab7-820f-16206702c1e9	125.0	MG
d1929671-1fda-4ab5-a236-16b16fd8254f	31.25	MG
