id	created_at	updated_at	formatted	street_number	route	unit	street	locality	postal_code	administrative_area_level_1	administrative_area_level_2	country
e5aae3d8-f76f-4bc4-8674-021859e413fa	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Buhera, Manicaland Province, Zimbabwe							Manicaland Province	Buhera	Zimbabwe
320ab507-4752-4684-8dd5-cd68ef3f4ccc	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Buhera, Manicaland Province, Zimbabwe							Manicaland Province	Buhera	Zimbabwe
692d91f9-cd8e-4b4e-be6e-22fabc7c55b5	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Buhera, Manicaland Province, Zimbabwe							Manicaland Province	Buhera	Zimbabwe
51e1ccfb-2ff4-4dc8-a790-ed51a6746122	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Buhera, Manicaland Province, Zimbabwe							Manicaland Province	Buhera	Zimbabwe
61867f75-ca80-40a5-b5bf-a529dd89d560	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Buhera, Manicaland Province, Zimbabwe							Manicaland Province	Buhera	Zimbabwe
21d5d2dd-243d-4e25-8d4d-5556b139acb1	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Buhera, Manicaland Province, Zimbabwe							Manicaland Province	Buhera	Zimbabwe
21fd8183-1334-423d-b4a4-844b3aefdd05	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Buhera, Manicaland Province, Zimbabwe							Manicaland Province	Buhera	Zimbabwe
9ba2cc38-d3c5-4f01-a0f9-1b79b55d6c9f	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Buhera, Manicaland Province, Zimbabwe							Manicaland Province	Buhera	Zimbabwe
aea728ba-c4d1-4036-90f7-ee7305dff1b3	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Buhera, Manicaland Province, Zimbabwe							Manicaland Province	Buhera	Zimbabwe
733897fb-b107-4fdb-839b-e2b35d7b36e2	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Murambinda, Buhera, Manicaland Province, Zimbabwe					Murambinda		Manicaland Province	Buhera	Zimbabwe
2e8cd159-3436-49e8-b3cf-636fa02021e7	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Buhera, Manicaland Province, Zimbabwe							Manicaland Province	Buhera	Zimbabwe
e0b3e499-3f92-4680-a886-3f1702a3c6d9	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Buhera, Manicaland Province, Zimbabwe							Manicaland Province	Buhera	Zimbabwe
78982634-750b-4365-b82d-13458149fc7e	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Buhera, Manicaland Province, Zimbabwe							Manicaland Province	Buhera	Zimbabwe
db75ec92-6b0d-4edd-a42b-c16af00bb033	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Buhera, Manicaland Province, Zimbabwe							Manicaland Province	Buhera	Zimbabwe
db7d3ac4-323f-4800-96ee-da839f54f5b8	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Buhera, Manicaland Province, Zimbabwe							Manicaland Province	Buhera	Zimbabwe
eceda8db-66d7-4395-b483-9dba2eeb479d	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Buhera, Manicaland Province, Zimbabwe							Manicaland Province	Buhera	Zimbabwe
228ca68a-f03c-4d44-ab2d-f26ea9f89f54	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Buhera, Manicaland Province, Zimbabwe							Manicaland Province	Buhera	Zimbabwe
05958444-da9d-42bb-899f-a6a3f15cb006	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Buhera, Manicaland Province, Zimbabwe							Manicaland Province	Buhera	Zimbabwe
69c4a7bf-6bb7-4759-9a0e-60b4914f7f3e	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Buhera, Manicaland Province, Zimbabwe							Manicaland Province	Buhera	Zimbabwe
cf68b70a-dab8-4b5d-9f96-1b153491674c	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Buhera, Manicaland Province, Zimbabwe							Manicaland Province	Buhera	Zimbabwe
c83b9099-039f-4a1d-8daf-908e4c912f61	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Buhera, Manicaland Province, Zimbabwe							Manicaland Province	Buhera	Zimbabwe
dfb4b685-45f2-449a-bbc3-0b16d21e80d5	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Buhera, Manicaland Province, Zimbabwe							Manicaland Province	Buhera	Zimbabwe
89f9e9b3-4664-47c9-b5f1-ac5a10e7f881	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Buhera, Manicaland Province, Zimbabwe							Manicaland Province	Buhera	Zimbabwe
3972a176-a7e2-41ee-9c4d-4e2692db6870	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Manicaland Province, Zimbabwe							Manicaland Province		Zimbabwe
0fb804af-f53f-4356-b8ee-602d6ec64abe	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bulilimamangwe, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Bulilimamangwe	Zimbabwe
764e1330-5139-41bb-99ca-a3ad38378e8d	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bulilimamangwe, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Bulilimamangwe	Zimbabwe
e1412889-eaa7-48b1-93ac-2f2579c551ca	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bulilimamangwe, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Bulilimamangwe	Zimbabwe
bc17c1e1-2045-4c23-883b-185daeead4c2	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Plumtree, Bulilimamangwe, Matabeleland South Province, Zimbabwe					Plumtree		Matabeleland South Province	Bulilimamangwe	Zimbabwe
0a98d838-0398-449d-9eb1-03ecbc36e6ce	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bulilimamangwe, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Bulilimamangwe	Zimbabwe
1c2d04d3-3a8b-4b7c-baac-857054b72d77	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bulilimamangwe, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Bulilimamangwe	Zimbabwe
8d2b595d-48ed-4a80-b4fe-510d3b265ccb	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bulilimamangwe, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Bulilimamangwe	Zimbabwe
f27323e5-bf12-4e60-b4f5-0982d0e2b33e	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bulilimamangwe, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Bulilimamangwe	Zimbabwe
e29816d9-108b-4bb6-b68b-603a9aa3af74	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bulilimamangwe, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Bulilimamangwe	Zimbabwe
06c24711-b3a1-4c58-bfa7-51d37c7c3a3d	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bulilimamangwe, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Bulilimamangwe	Zimbabwe
1f8a14ad-14fa-49a9-9a7f-df07cb184ab0	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bulilimamangwe, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Bulilimamangwe	Zimbabwe
68ee58a8-b944-46b6-a94c-b6d96ac254e8	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bulilimamangwe, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Bulilimamangwe	Zimbabwe
cef8407a-16bb-44f8-a424-7a1ee540c797	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bulilimamangwe, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Bulilimamangwe	Zimbabwe
ed57063b-19bb-40ea-84c9-dd63825114a3	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Marula, Bulilimamangwe, Matabeleland South Province, Zimbabwe					Marula		Matabeleland South Province	Bulilimamangwe	Zimbabwe
f04909f4-34cd-4995-bf38-a4a61ce202a6	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bulilimamangwe, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Bulilimamangwe	Zimbabwe
c8eaba83-fb25-4bf5-9f5e-692654b7cf9a	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bulilimamangwe, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Bulilimamangwe	Zimbabwe
40801b04-f14e-4d53-a9c0-fcf72c1ed199	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bulilimamangwe, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Bulilimamangwe	Zimbabwe
65148fbe-796e-4ec7-ba6e-eae4d9fac6e4	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bulilimamangwe, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Bulilimamangwe	Zimbabwe
c466a138-e6bb-49eb-8fc4-e650ecc78cee	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bulilimamangwe, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Bulilimamangwe	Zimbabwe
dbc9fed6-ab67-44bb-a5db-6da6f72360c3	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bulilimamangwe, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Bulilimamangwe	Zimbabwe
7a8d4d3e-c790-4342-b3b4-fc1b6cafe3b9	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bulilimamangwe, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Bulilimamangwe	Zimbabwe
7393e5af-c12b-4b09-ba1a-7699898bc66d	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Plumtree, Bulilimamangwe, Matabeleland South Province, Zimbabwe					Plumtree		Matabeleland South Province	Bulilimamangwe	Zimbabwe
23818b0d-60b5-4daa-9380-fc433a88b488	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bulilimamangwe, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Bulilimamangwe	Zimbabwe
25776c39-db0b-44ee-b814-b47a0207591f	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bulilimamangwe, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Bulilimamangwe	Zimbabwe
cd8225f5-c6ca-4ef8-b6a2-f7e4f039bbf9	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bulilimamangwe, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Bulilimamangwe	Zimbabwe
e1761ffc-31f1-4e51-afb5-d078ae593cc3	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bulilimamangwe, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Bulilimamangwe	Zimbabwe
ed69bb18-5660-4a66-8d07-e7cb4ee08f84	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bulilimamangwe, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Bulilimamangwe	Zimbabwe
072add18-1786-41c8-8183-f4c8ec902f58	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bulilimamangwe, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Bulilimamangwe	Zimbabwe
ea9ae8cd-3da3-4431-a23d-1123df884b8c	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bulilimamangwe, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Bulilimamangwe	Zimbabwe
a80023bc-533c-44d0-b6b7-1d4db95dd3d1	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bulilimamangwe, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Bulilimamangwe	Zimbabwe
75d5e0f1-60ff-486a-a555-c98b10a1f4b0	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Centenary, Mashonaland Central Province, Zimbabwe							Mashonaland Central Province	Centenary	Zimbabwe
45dc9e07-8c22-44c5-a024-e8f49565ad68	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Centenary, Mashonaland Central Province, Zimbabwe					Centenary		Mashonaland Central Province	Centenary	Zimbabwe
61f92dc0-a945-4f57-8284-610a63d690e3	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Centenary, Mashonaland Central Province, Zimbabwe							Mashonaland Central Province	Centenary	Zimbabwe
12432c44-1d21-4944-9de0-d7f192a97f49	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Centenary, Mashonaland Central Province, Zimbabwe							Mashonaland Central Province	Centenary	Zimbabwe
610894a2-7c30-4e8a-8260-c2357d00dabf	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Centenary, Mashonaland Central Province, Zimbabwe							Mashonaland Central Province	Centenary	Zimbabwe
6bb08da5-52df-4082-a451-ee9a3b799d04	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Centenary, Mashonaland Central Province, Zimbabwe							Mashonaland Central Province	Centenary	Zimbabwe
ce054c0d-6204-4df6-b991-d6ff08d71051	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Centenary, Mashonaland Central Province, Zimbabwe							Mashonaland Central Province	Centenary	Zimbabwe
821a4747-a47c-4776-8ff7-24d761277aee	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Centenary, Mashonaland Central Province, Zimbabwe							Mashonaland Central Province	Centenary	Zimbabwe
a66f765c-e430-4ec9-8113-a819d150ab51	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Centenary, Mashonaland Central Province, Zimbabwe							Mashonaland Central Province	Centenary	Zimbabwe
c42d5f2b-8095-4812-8210-532309e00d1a	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Centenary, Mashonaland Central Province, Zimbabwe							Mashonaland Central Province	Centenary	Zimbabwe
b014de49-573f-4695-9bf8-5e6ea2419448	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Centenary, Mashonaland Central Province, Zimbabwe							Mashonaland Central Province	Centenary	Zimbabwe
d468abc0-6b96-4625-a0ba-4010a9d081ed	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chegutu, Mashonaland West Province, Zimbabwe					Chegutu		Mashonaland West Province	Chegutu	Zimbabwe
7a63be64-4901-45a3-8720-13c3872e90aa	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Centenary, Mashonaland Central Province, Zimbabwe							Mashonaland Central Province	Centenary	Zimbabwe
106ca224-e630-4f1f-9df7-f8e00fd84d99	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chegutu, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Chegutu	Zimbabwe
e60ec888-d475-4bb4-abe5-58b2f4f9f76f	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Alexandra Avenue, Chegutu, Mashonaland West Province, Zimbabwe		Alexandra Avenue		Alexandra Avenue	Chegutu		Mashonaland West Province	Chegutu	Zimbabwe
68384ab2-2a3d-4b2d-9294-732f6c1e93aa	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chegutu, Mashonaland West Province, Zimbabwe					Chegutu		Mashonaland West Province	Chegutu	Zimbabwe
151cbd56-61a5-472b-a4a5-a5c8e7e1bf59	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Seke, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Seke	Zimbabwe
7cb6b080-e0e2-4fbb-8056-536f755a160b	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chegutu, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Chegutu	Zimbabwe
7d0f00ae-1f64-4a82-92a3-8e3bde210731	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chikomba, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Chikomba	Zimbabwe
4f31c547-5231-4be7-9588-c311aaf6ea49	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chegutu, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Chegutu	Zimbabwe
394cb041-7c5b-424a-ab12-66202e811f4d	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chegutu, Mashonaland West Province, Zimbabwe					Chegutu		Mashonaland West Province	Chegutu	Zimbabwe
40f1151e-cfa9-4c6b-84d5-6b4f6d8f50c6	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Norton, Chegutu, Mashonaland West Province, Zimbabwe					Norton		Mashonaland West Province	Chegutu	Zimbabwe
cbfedbcf-0a14-475c-b08f-d80527f85864	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chegutu, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Chegutu	Zimbabwe
5254aaf7-9900-4365-9261-596d317a014e	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Galloway Road, Norton, Chegutu, Mashonaland West Province, Zimbabwe		Galloway Road		Galloway Road	Norton		Mashonaland West Province	Chegutu	Zimbabwe
c3657557-6722-4a4f-8247-03290a082d9e	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Seke, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Seke	Zimbabwe
5df78062-0b1e-4f4d-8aab-67f24f921d11	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Norton, Chegutu, Mashonaland West Province, Zimbabwe					Norton		Mashonaland West Province	Chegutu	Zimbabwe
9cede750-67e6-4fb0-9aae-3ae1136d97f4	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chegutu, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Chegutu	Zimbabwe
926e5225-251a-4d0e-9c64-851297e3de67	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chegutu, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Chegutu	Zimbabwe
7963f5eb-4837-48e2-aca6-2befa7db10bd	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Mubayira, Chegutu, Mashonaland West Province, Zimbabwe					Mubayira		Mashonaland West Province	Chegutu	Zimbabwe
75eaf9bd-23f7-49f6-aece-0f3d1deecb2e	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Marirangwe Rd, Seke, Mashonaland West Province, Zimbabwe		Marirangwe Rd		Marirangwe Rd			Mashonaland West Province	Seke	Zimbabwe
31d3a932-46b6-4e60-bf85-8305f4686bdc	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Marirangwe Rd, Seke, Mashonaland West Province, Zimbabwe		Marirangwe Rd		Marirangwe Rd			Mashonaland West Province	Seke	Zimbabwe
1766a01d-b803-4789-94d1-3399cd81adb8	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chegutu, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Chegutu	Zimbabwe
f1a2f892-6fa3-4ced-9c0d-8cc0bf242bdb	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chegutu, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Chegutu	Zimbabwe
f32ba203-da49-4136-84d6-48c836e5f1f6	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Kadoma, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Kadoma	Zimbabwe
bdf0a201-9987-4073-b499-4288f7699d19	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chegutu, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Chegutu	Zimbabwe
51a7266f-d9d4-4527-9f6e-d1103b84435e	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Galloway Road, Norton, Chegutu, Mashonaland West Province, Zimbabwe		Galloway Road		Galloway Road	Norton		Mashonaland West Province	Chegutu	Zimbabwe
ad327292-1c1c-4b0d-bb8f-b37a260ab4a0	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chegutu, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Chegutu	Zimbabwe
d4ad3206-696b-44ed-828c-b274f9911478	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chegutu, Mashonaland West Province, Zimbabwe					Chegutu		Mashonaland West Province	Chegutu	Zimbabwe
345ed962-3f4a-4962-904b-b5641f554b7e	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Selous, Chegutu, Mashonaland West Province, Zimbabwe					Selous		Mashonaland West Province	Chegutu	Zimbabwe
f2e49708-e510-4d2d-9002-7490f81d6ff4	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Kadoma, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Kadoma	Zimbabwe
fac82a94-1ef3-4a09-8753-c8d64e977f01	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Seke, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Seke	Zimbabwe
1b6b7b89-7957-4278-b2d0-2bb8d5dc3e00	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Kadoma, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Kadoma	Zimbabwe
3a4a9be7-277d-4c8f-8bea-027cbc461e36	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chegutu, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Chegutu	Zimbabwe
aa0f69d7-16a1-4902-8a45-0053cd8932c8	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chegutu, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Chegutu	Zimbabwe
e965e402-6a8c-411c-b684-6feaf6d456a6	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chegutu, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Chegutu	Zimbabwe
ae2c29f9-5ec1-4b1f-aef0-5c6090aa7fbc	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chegutu, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Chegutu	Zimbabwe
010e9d2b-5634-49de-a120-101c9cd6208b	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Buhera, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Buhera	Zimbabwe
7ec7ed8d-794e-4b35-9205-57fa4f581c86	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chivhu, Chikomba, Mashonaland East Province, Zimbabwe					Chivhu		Mashonaland East Province	Chikomba	Zimbabwe
4db79edd-d306-49da-b74c-167788c2a953	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chivhu, Chikomba, Mashonaland East Province, Zimbabwe					Chivhu		Mashonaland East Province	Chikomba	Zimbabwe
8e8db7c4-8cb0-4e3e-a633-602db6cd054e	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chikomba, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Chikomba	Zimbabwe
d5e43821-d567-42e6-84ff-a468299a9c2f	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Buhera, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Buhera	Zimbabwe
b93cb54e-cb84-43e5-9fea-148641a22585	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Buhera, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Buhera	Zimbabwe
57c50cc5-1e49-43b6-be99-be8758791b7b	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chikomba, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Chikomba	Zimbabwe
4a98afca-120a-4158-8565-1754ddd4a52d	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Mashonaland East Province, Zimbabwe							Mashonaland East Province		Zimbabwe
197d3bd9-9a5d-422b-bd28-2e623bc9a271	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Buhera, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Buhera	Zimbabwe
76d8321d-27aa-4a45-85a8-467a89591ff6	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Mashonaland East Province, Zimbabwe							Mashonaland East Province		Zimbabwe
72a459b7-4ad5-4d56-a51e-8d05aa7b20ea	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chikomba, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Chikomba	Zimbabwe
da3092a0-a6aa-4d62-a87a-6bdde4ce0aa6	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Mashonaland East Province, Zimbabwe							Mashonaland East Province		Zimbabwe
efdaf655-9545-4588-b761-890eb63a8b04	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chikomba, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Chikomba	Zimbabwe
944c5d13-dfc5-4c6f-b1a9-0e5bd620d99f	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chikomba, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Chikomba	Zimbabwe
b4c8a997-0736-4b5d-9d93-796320c15c24	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chikomba, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Chikomba	Zimbabwe
ece7c833-9a1e-4c88-9027-b3085c3dc95f	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Gutu, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Gutu	Zimbabwe
